,Country,Type,Height,Year,millionm2,glt100,clt100,Region,lev,Rate,lev1,glt,clt,Total
6244,Italy,Residential,7 to 12,2048,0.306743225,0.018947529,0.081286955,West Europe,Low,0.466166635,Conservative Estimate,8.832705847,37.89326614,46.72597199
6245,Italy,Residential,7 to 12,2048,0.306743225,0.018947529,0.081286955,West Europe,Medium (likely),0.670168784,Optimistic Estimate,12.69804248,54.47597956,67.17402204
6246,Italy,Residential,7 to 12,2048,0.306743225,0.018947529,0.081286955,West Europe,High,0.783811731,Extreme Estimate,14.8512955,63.71366859,78.56496409
6247,Netherlands,Residential,7 to 12,2048,0.014705696,0.000908371,0.003897009,West Europe,Low,0.466166635,Conservative Estimate,0.423452179,1.816655779,2.240107958
6248,Netherlands,Residential,7 to 12,2048,0.014705696,0.000908371,0.003897009,West Europe,Medium (likely),0.670168784,Optimistic Estimate,0.608761783,2.611654079,3.220415862
6249,Netherlands,Residential,7 to 12,2048,0.014705696,0.000908371,0.003897009,West Europe,High,0.783811731,Extreme Estimate,0.711991722,3.054521714,3.766513436
6250,Spain,Residential,7 to 12,2048,0.425944676,0.026310603,0.112875339,West Europe,Low,0.466166635,Conservative Estimate,12.26512511,52.61871707,64.88384217
6251,Spain,Residential,7 to 12,2048,0.425944676,0.026310603,0.112875339,West Europe,Medium (likely),0.670168784,Optimistic Estimate,17.63254458,75.64552881,93.27807339
6252,Spain,Residential,7 to 12,2048,0.425944676,0.026310603,0.112875339,West Europe,High,0.783811731,Extreme Estimate,20.62255899,88.47301493,109.0955739
6253,UK,Residential,7 to 12,2048,0.127870259,0.007898546,0.033885619,West Europe,Low,0.466166635,Conservative Estimate,3.682038566,15.79634483,19.47838339
6254,UK,Residential,7 to 12,2048,0.127870259,0.007898546,0.033885619,West Europe,Medium (likely),0.670168784,Optimistic Estimate,5.293358902,22.70908385,28.00244275
6255,UK,Residential,7 to 12,2048,0.127870259,0.007898546,0.033885619,West Europe,High,0.783811731,Extreme Estimate,6.190972931,26.55994539,32.75091832
6256,Argentina,Residential,7 to 12,2048,0.221137026,0.013659634,0.058601312,Latin America,Low,0.036239462,Conservative Estimate,0.495017787,2.12368,2.618697788
6257,Argentina,Residential,7 to 12,2048,0.221137026,0.013659634,0.058601312,Latin America,Medium (likely),0.307856895,Optimistic Estimate,4.205212543,18.04081794,22.24603048
6258,Argentina,Residential,7 to 12,2048,0.221137026,0.013659634,0.058601312,Latin America,High,0.621018916,Extreme Estimate,8.482891165,36.39252321,44.87541437
6259,Brazil,Residential,7 to 12,2048,2.860636559,0.17670152,0.758068688,Latin America,Low,0.036239462,Conservative Estimate,6.403567983,27.47200122,33.8755692
6260,Brazil,Residential,7 to 12,2048,2.860636559,0.17670152,0.758068688,Latin America,Medium (likely),0.307856895,Optimistic Estimate,54.39878141,233.3766727,287.7754541
6261,Brazil,Residential,7 to 12,2048,2.860636559,0.17670152,0.758068688,Latin America,High,0.621018916,Extreme Estimate,109.7349866,470.7749953,580.5099819
6262,Chile,Residential,7 to 12,2048,2.98339082,0.184284051,0.790598567,Latin America,Low,0.036239462,Conservative Estimate,6.678354814,28.65086653,35.32922135
6263,Chile,Residential,7 to 12,2048,2.98339082,0.184284051,0.790598567,Latin America,Medium (likely),0.307856895,Optimistic Estimate,56.73311577,243.3912203,300.1243361
6264,Chile,Residential,7 to 12,2048,2.98339082,0.184284051,0.790598567,Latin America,High,0.621018916,Extreme Estimate,114.4438816,490.9766656,605.4205472
6265,U.S.,Non-Residential,6 & lower,2049,28.10572491,1.474145272,5.845990781,United States,Low,0.063189968,Conservative Estimate,93.15119204,369.4079685,462.5591605
6266,U.S.,Non-Residential,6 & lower,2049,28.10572491,1.474145272,5.845990781,United States,Medium (likely),0.211580558,Optimistic Estimate,311.9004794,1236.897993,1548.798472
6267,U.S.,Non-Residential,6 & lower,2049,28.10572491,1.474145272,5.845990781,United States,High,0.356048455,Extreme Estimate,524.8671464,2081.455986,2606.323132
6268,China,Non-Residential,6 & lower,2049,51.76228174,2.714931677,10.7665546,China,Low,0.00123434,Conservative Estimate,3.351148574,13.28958825,16.64073682
6269,China,Non-Residential,6 & lower,2049,51.76228174,2.714931677,10.7665546,China,Medium (likely),0.026512617,Optimistic Estimate,71.9799428,285.4495348,357.4294776
6270,China,Non-Residential,6 & lower,2049,51.76228174,2.714931677,10.7665546,China,High,0.211799294,Extreme Estimate,575.0206128,2280.348665,2855.369277
6271,Austria,Non-Residential,6 & lower,2049,0.249254544,0.013073401,0.051844945,West Europe,Low,0.155354603,Conservative Estimate,2.031013,8.054350886,10.08536389
6272,Austria,Non-Residential,6 & lower,2049,0.249254544,0.013073401,0.051844945,West Europe,Medium (likely),0.262519451,Optimistic Estimate,3.432022015,13.61030656,17.04232857
6273,Austria,Non-Residential,6 & lower,2049,0.249254544,0.013073401,0.051844945,West Europe,High,0.355666055,Extreme Estimate,4.649764894,18.43948709,23.08925199
6274,France,Non-Residential,6 & lower,2049,2.613765822,0.137092017,0.543663291,West Europe,Low,0.155354603,Conservative Estimate,21.29787597,84.46059488,105.7584709
6275,France,Non-Residential,6 & lower,2049,2.613765822,0.137092017,0.543663291,West Europe,Medium (likely),0.262519451,Optimistic Estimate,35.98932119,142.7221889,178.7115101
6276,France,Non-Residential,6 & lower,2049,2.613765822,0.137092017,0.543663291,West Europe,High,0.355666055,Extreme Estimate,48.75897693,193.3625777,242.1215547
6277,Germany,Non-Residential,6 & lower,2049,3.009726642,0.157860162,0.626023142,West Europe,Low,0.155354603,Conservative Estimate,24.5243029,97.25557679,121.7798797
6278,Germany,Non-Residential,6 & lower,2049,3.009726642,0.157860162,0.626023142,West Europe,Medium (likely),0.262519451,Optimistic Estimate,41.44136323,164.3432517,205.7846149
6279,Germany,Non-Residential,6 & lower,2049,3.009726642,0.157860162,0.626023142,West Europe,High,0.355666055,Extreme Estimate,56.14550113,222.6551808,278.800682
6280,Italy,Non-Residential,6 & lower,2049,1.648709958,0.086474837,0.342931671,West Europe,Low,0.155354603,Conservative Estimate,13.43426404,53.27601374,66.71027778
6281,Italy,Non-Residential,6 & lower,2049,1.648709958,0.086474837,0.342931671,West Europe,Medium (likely),0.262519451,Optimistic Estimate,22.70132685,90.02623421,112.7275611
6282,Italy,Non-Residential,6 & lower,2049,1.648709958,0.086474837,0.342931671,West Europe,High,0.355666055,Extreme Estimate,30.7561642,121.9691545,152.7253187
6283,Netherlands,Non-Residential,6 & lower,2049,0.454985712,0.023864001,0.094637028,West Europe,Low,0.155354603,Conservative Estimate,3.707382345,14.70229795,18.4096803
6284,Netherlands,Non-Residential,6 & lower,2049,0.454985712,0.023864001,0.094637028,West Europe,Medium (likely),0.262519451,Optimistic Estimate,6.264764345,24.8440607,31.10882504
6285,Netherlands,Non-Residential,6 & lower,2049,0.454985712,0.023864001,0.094637028,West Europe,High,0.355666055,Extreme Estimate,8.487614938,33.6591784,42.14679334
6286,Spain,Non-Residential,6 & lower,2049,1.383071052,0.072542077,0.287678779,West Europe,Low,0.155354603,Conservative Estimate,11.26974554,44.69222255,55.9619681
6287,Spain,Non-Residential,6 & lower,2049,1.383071052,0.072542077,0.287678779,West Europe,Medium (likely),0.262519451,Optimistic Estimate,19.04370617,75.5212752,94.56498137
6288,Spain,Non-Residential,6 & lower,2049,1.383071052,0.072542077,0.287678779,West Europe,High,0.355666055,Extreme Estimate,25.8007542,102.3175763,128.1183305
6289,UK,Non-Residential,6 & lower,2049,1.909611612,0.100159129,0.397199215,West Europe,Low,0.155354603,Conservative Estimate,15.56018176,61.70672651,77.26690827
6290,UK,Non-Residential,6 & lower,2049,1.909611612,0.100159129,0.397199215,West Europe,Medium (likely),0.262519451,Optimistic Estimate,26.29371961,104.2725201,130.5662397
6291,UK,Non-Residential,6 & lower,2049,1.909611612,0.100159129,0.397199215,West Europe,High,0.355666055,Extreme Estimate,35.62320226,141.2702778,176.89348
6292,Argentina,Non-Residential,6 & lower,2049,0.125291137,0.00657152,0.026060556,Latin America,Low,0.00981918,Conservative Estimate,0.064526938,0.255893289,0.320420226
6293,Argentina,Non-Residential,6 & lower,2049,0.125291137,0.00657152,0.026060556,Latin America,Medium (likely),0.109669724,Optimistic Estimate,0.720696798,2.858054033,3.578750831
6294,Argentina,Non-Residential,6 & lower,2049,0.125291137,0.00657152,0.026060556,Latin America,High,0.333499044,Extreme Estimate,2.19159568,8.691170665,10.88276634
6295,Brazil,Non-Residential,6 & lower,2049,2.307287268,0.121017217,0.479915752,Latin America,Low,0.00981918,Conservative Estimate,1.18828981,4.712379036,5.900668846
6296,Brazil,Non-Residential,6 & lower,2049,2.307287268,0.121017217,0.479915752,Latin America,Medium (likely),0.109669724,Optimistic Estimate,13.27192479,52.63222794,65.90415273
6297,Brazil,Non-Residential,6 & lower,2049,2.307287268,0.121017217,0.479915752,Latin America,High,0.333499044,Extreme Estimate,40.35912619,160.0514442,200.4105704
6298,Chile,Non-Residential,6 & lower,2049,1.006533157,0.052792664,0.209358897,Latin America,Low,0.00981918,Conservative Estimate,0.518380659,2.055732641,2.574113299
6299,Chile,Non-Residential,6 & lower,2049,1.006533157,0.052792664,0.209358897,Latin America,Medium (likely),0.109669724,Optimistic Estimate,5.789756889,22.96033237,28.75008926
6300,Chile,Non-Residential,6 & lower,2049,1.006533157,0.052792664,0.209358897,Latin America,High,0.333499044,Extreme Estimate,17.60630298,69.82099179,87.42729476
6301,U.S.,Residential,6 & lower,2049,33.25224189,1.744080087,6.916466313,United States,Low,0.024218925,Conservative Estimate,42.23974563,167.5093821,209.7491277
6302,U.S.,Residential,6 & lower,2049,33.25224189,1.744080087,6.916466313,United States,Medium (likely),0.085854096,Optimistic Estimate,149.7364196,593.8069642,743.5433838
6303,U.S.,Residential,6 & lower,2049,33.25224189,1.744080087,6.916466313,United States,High,0.154195477,Extreme Estimate,268.9292617,1066.487825,1335.417087
6304,China,Residential,6 & lower,2049,359.8761294,18.87550299,74.85423492,China,Low,0.000286316,Conservative Estimate,5.404357844,21.43196247,26.83632032
6305,China,Residential,6 & lower,2049,359.8761294,18.87550299,74.85423492,China,Medium (likely),0.003523962,Optimistic Estimate,66.51656266,263.7835087,330.3000714
6306,China,Residential,6 & lower,2049,359.8761294,18.87550299,74.85423492,China,High,0.02440807,Extreme Estimate,460.714595,1827.047393,2287.761988
6307,Austria,Residential,6 & lower,2049,1.413616095,0.074144164,0.294032148,West Europe,Low,0.081252944,Conservative Estimate,6.024431637,23.8909777,29.91540934
6308,Austria,Residential,6 & lower,2049,1.413616095,0.074144164,0.294032148,West Europe,Medium (likely),0.142229789,Optimistic Estimate,10.5455088,41.82013021,52.36563901
6309,Austria,Residential,6 & lower,2049,1.413616095,0.074144164,0.294032148,West Europe,High,0.199404028,Extreme Estimate,14.78464496,58.6311945,73.41583946
6310,France,Residential,6 & lower,2049,9.283940499,0.486942679,1.931059624,West Europe,Low,0.081252944,Conservative Estimate,39.56552635,156.9042799,196.4698063
6311,France,Residential,6 & lower,2049,9.283940499,0.486942679,1.931059624,West Europe,Medium (likely),0.142229789,Optimistic Estimate,69.25775431,274.654202,343.9119563
6312,France,Residential,6 & lower,2049,9.283940499,0.486942679,1.931059624,West Europe,High,0.199404028,Extreme Estimate,97.09833143,385.0610665,482.1593979
6313,Germany,Residential,6 & lower,2049,3.864190686,0.202676801,0.803751663,West Europe,Low,0.081252944,Conservative Estimate,16.46808685,65.30718902,81.77527586
6314,Germany,Residential,6 & lower,2049,3.864190686,0.202676801,0.803751663,West Europe,Medium (likely),0.142229789,Optimistic Estimate,28.82667862,114.3174291,143.1441077
6315,Germany,Residential,6 & lower,2049,3.864190686,0.202676801,0.803751663,West Europe,High,0.199404028,Extreme Estimate,40.41457051,160.2713187,200.6858892
6316,Italy,Residential,6 & lower,2049,2.642850453,0.138617506,0.549712894,West Europe,Low,0.081252944,Conservative Estimate,11.2630805,44.66579113,55.92887164
6317,Italy,Residential,6 & lower,2049,2.642850453,0.138617506,0.549712894,West Europe,Medium (likely),0.142229789,Optimistic Estimate,19.71553861,78.18554873,97.90108733
6318,Italy,Residential,6 & lower,2049,2.642850453,0.138617506,0.549712894,West Europe,High,0.199404028,Extreme Estimate,27.64088904,109.6149651,137.2558542
6319,Netherlands,Residential,6 & lower,2049,0.581267198,0.030487465,0.120903577,West Europe,Low,0.081252944,Conservative Estimate,2.477196255,9.823771613,12.30096787
6320,Netherlands,Residential,6 & lower,2049,0.581267198,0.030487465,0.120903577,West Europe,Medium (likely),0.142229789,Optimistic Estimate,4.336225635,17.19609022,21.53231586
6321,Netherlands,Residential,6 & lower,2049,0.581267198,0.030487465,0.120903577,West Europe,High,0.199404028,Extreme Estimate,6.079323219,24.10866024,30.18798346
6322,Spain,Residential,6 & lower,2049,8.612561921,0.451728873,1.79141288,West Europe,Low,0.081252944,Conservative Estimate,36.7043009,145.5575708,182.2618717
6323,Spain,Residential,6 & lower,2049,8.612561921,0.451728873,1.79141288,West Europe,Medium (likely),0.142229789,Optimistic Estimate,64.24930207,254.7922751,319.0415772
6324,Spain,Residential,6 & lower,2049,8.612561921,0.451728873,1.79141288,West Europe,High,0.199404028,Extreme Estimate,90.0765566,357.2149432,447.2914998
6325,UK,Residential,6 & lower,2049,10.46534797,0.548907501,2.176792378,West Europe,Low,0.081252944,Conservative Estimate,44.60035057,176.8707897,221.4711402
6326,UK,Residential,6 & lower,2049,10.46534797,0.548907501,2.176792378,West Europe,Medium (likely),0.142229789,Optimistic Estimate,78.07099782,309.6047197,387.6757175
6327,UK,Residential,6 & lower,2049,10.46534797,0.548907501,2.176792378,West Europe,High,0.199404028,Extreme Estimate,109.4543665,434.0611673,543.5155338
6328,Argentina,Residential,6 & lower,2049,2.456197202,0.128827543,0.510889018,Latin America,Low,0.007680785,Conservative Estimate,0.989496656,3.924028683,4.913525338
6329,Argentina,Residential,6 & lower,2049,2.456197202,0.128827543,0.510889018,Latin America,Medium (likely),0.086258831,Optimistic Estimate,11.11251333,44.06868967,55.18120301
6330,Argentina,Residential,6 & lower,2049,2.456197202,0.128827543,0.510889018,Latin America,High,0.266275952,Extreme Estimate,34.30367672,136.0374596,170.3411364
6331,Brazil,Residential,6 & lower,2049,17.14291299,0.899145786,3.565725902,Latin America,Low,0.007680785,Conservative Estimate,6.906145427,27.38757386,34.29371928
6332,Brazil,Residential,6 & lower,2049,17.14291299,0.899145786,3.565725902,Latin America,Medium (likely),0.086258831,Optimistic Estimate,77.55926479,307.5753494,385.1346142
6333,Brazil,Residential,6 & lower,2049,17.14291299,0.899145786,3.565725902,Latin America,High,0.266275952,Extreme Estimate,239.4209003,949.4670592,1188.887959
6334,Chile,Residential,6 & lower,2049,12.51760571,0.656548419,2.603661988,Latin America,Low,0.007680785,Conservative Estimate,5.042807222,19.99816782,25.04097504
6335,Chile,Residential,6 & lower,2049,12.51760571,0.656548419,2.603661988,Latin America,Medium (likely),0.086258831,Optimistic Estimate,56.63309943,224.5888404,281.2219399
6336,Chile,Residential,6 & lower,2049,12.51760571,0.656548419,2.603661988,Latin America,High,0.266275952,Extreme Estimate,174.8230554,693.2925745,868.1156299
6337,U.S.,Non-Residential,13 & higher,2049,3.944094422,0.257943775,0.670496052,United States,Low,0.127296848,Conservative Estimate,32.83542948,85.35203383,118.1874633
6338,U.S.,Non-Residential,13 & higher,2049,3.944094422,0.257943775,0.670496052,United States,Medium (likely),0.402295271,Optimistic Estimate,103.7695609,269.7373907,373.5069516
6339,U.S.,Non-Residential,13 & higher,2049,3.944094422,0.257943775,0.670496052,United States,High,0.632884629,Extreme Estimate,163.2486504,424.3466447,587.595295
6340,China,Non-Residential,13 & higher,2049,36.89984441,2.413249824,6.27297355,China,Low,0.00496263,Conservative Estimate,11.97606688,31.13044907,43.10651595
6341,China,Non-Residential,13 & higher,2049,36.89984441,2.413249824,6.27297355,China,Medium (likely),0.072553402,Optimistic Estimate,175.0894857,455.1255744,630.2150601
6342,China,Non-Residential,13 & higher,2049,36.89984441,2.413249824,6.27297355,China,High,0.294991968,Extreme Estimate,711.8893143,1850.476811,2562.366125
6343,Austria,Non-Residential,13 & higher,2049,0.050362859,0.003293731,0.008561686,West Europe,Low,0.392012971,Conservative Estimate,1.291185268,3.356291982,4.64747725
6344,Austria,Non-Residential,13 & higher,2049,0.050362859,0.003293731,0.008561686,West Europe,Medium (likely),0.584560824,Optimistic Estimate,1.925386094,5.004826237,6.930212331
6345,Austria,Non-Residential,13 & higher,2049,0.050362859,0.003293731,0.008561686,West Europe,High,0.708145071,Extreme Estimate,2.332439359,6.062915765,8.395355123
6346,France,Non-Residential,13 & higher,2049,0.068582777,0.004485314,0.011659072,West Europe,Low,0.392012971,Conservative Estimate,1.758301119,4.570507495,6.328808613
6347,France,Non-Residential,13 & higher,2049,0.068582777,0.004485314,0.011659072,West Europe,Medium (likely),0.584560824,Optimistic Estimate,2.621938621,6.815436783,9.437375405
6348,France,Non-Residential,13 & higher,2049,0.068582777,0.004485314,0.011659072,West Europe,High,0.708145071,Extreme Estimate,3.176252731,8.256314437,11.43256717
6349,Germany,Non-Residential,13 & higher,2049,0.132295677,0.008652137,0.022490265,West Europe,Low,0.392012971,Conservative Estimate,3.391750043,8.816475648,12.20822569
6350,Germany,Non-Residential,13 & higher,2049,0.132295677,0.008652137,0.022490265,West Europe,Medium (likely),0.584560824,Optimistic Estimate,5.057700492,13.14692788,18.20462838
6351,Germany,Non-Residential,13 & higher,2049,0.132295677,0.008652137,0.022490265,West Europe,High,0.708145071,Extreme Estimate,6.126968369,15.92637038,22.05333875
6352,Italy,Non-Residential,13 & higher,2049,0.072470767,0.004739588,0.01232003,West Europe,Low,0.392012971,Conservative Estimate,1.857980039,4.829611722,6.687591761
6353,Italy,Non-Residential,13 & higher,2049,0.072470767,0.004739588,0.01232003,West Europe,Medium (likely),0.584560824,Optimistic Estimate,2.770577559,7.201807112,9.972384671
6354,Italy,Non-Residential,13 & higher,2049,0.072470767,0.004739588,0.01232003,West Europe,High,0.708145071,Extreme Estimate,3.356315997,8.7243688,12.0806848
6355,Netherlands,Non-Residential,13 & higher,2049,0.026763865,0.001750357,0.004549857,West Europe,Low,0.392012971,Conservative Estimate,0.686162559,1.783602982,2.469765541
6356,Netherlands,Non-Residential,13 & higher,2049,0.026763865,0.001750357,0.004549857,West Europe,Medium (likely),0.584560824,Optimistic Estimate,1.023189996,2.659668184,3.68285818
6357,Netherlands,Non-Residential,13 & higher,2049,0.026763865,0.001750357,0.004549857,West Europe,High,0.708145071,Extreme Estimate,1.23950652,3.221958845,4.461465366
6358,Spain,Non-Residential,13 & higher,2049,0.027896338,0.001824421,0.004742377,West Europe,Low,0.392012971,Conservative Estimate,0.715196503,1.85907348,2.574269984
6359,Spain,Non-Residential,13 & higher,2049,0.027896338,0.001824421,0.004742377,West Europe,Medium (likely),0.584560824,Optimistic Estimate,1.066484753,2.772208074,3.838692827
6360,Spain,Non-Residential,13 & higher,2049,0.027896338,0.001824421,0.004742377,West Europe,High,0.708145071,Extreme Estimate,1.291954389,3.358291225,4.650245614
6361,UK,Non-Residential,13 & higher,2049,0.086350404,0.005647316,0.014679569,West Europe,Low,0.392012971,Conservative Estimate,2.213821291,5.754581338,7.96840263
6362,UK,Non-Residential,13 & higher,2049,0.086350404,0.005647316,0.014679569,West Europe,Medium (likely),0.584560824,Optimistic Estimate,3.301199939,8.581100758,11.8823007
6363,UK,Non-Residential,13 & higher,2049,0.086350404,0.005647316,0.014679569,West Europe,High,0.708145071,Extreme Estimate,3.99911929,10.39526421,14.3943835
6364,Argentina,Non-Residential,13 & higher,2049,0.007496051,0.000490242,0.001274329,Latin America,Low,0.015272514,Conservative Estimate,0.007487224,0.019462202,0.026949426
6365,Argentina,Non-Residential,13 & higher,2049,0.007496051,0.000490242,0.001274329,Latin America,Medium (likely),0.161194596,Optimistic Estimate,0.079024318,0.205414895,0.284439213
6366,Argentina,Non-Residential,13 & higher,2049,0.007496051,0.000490242,0.001274329,Latin America,High,0.42302992,Extreme Estimate,0.207386922,0.539079155,0.746466077
6367,Brazil,Non-Residential,13 & higher,2049,0.466792222,0.030528211,0.079354678,Latin America,Low,0.015272514,Conservative Estimate,0.466242535,1.211945426,1.678187961
6368,Brazil,Non-Residential,13 & higher,2049,0.466792222,0.030528211,0.079354678,Latin America,Medium (likely),0.161194596,Optimistic Estimate,4.920982681,12.7915452,17.71252788
6369,Brazil,Non-Residential,13 & higher,2049,0.466792222,0.030528211,0.079354678,Latin America,High,0.42302992,Extreme Estimate,12.91434679,33.56940297,46.48374977
6370,Chile,Non-Residential,13 & higher,2049,1.174288683,0.07679848,0.199629076,Latin America,Low,0.015272514,Conservative Estimate,1.172905859,3.048837859,4.221743717
6371,Chile,Non-Residential,13 & higher,2049,1.174288683,0.07679848,0.199629076,Latin America,Medium (likely),0.161194596,Optimistic Estimate,12.37949991,32.17912822,44.55862813
6372,Chile,Non-Residential,13 & higher,2049,1.174288683,0.07679848,0.199629076,Latin America,High,0.42302992,Extreme Estimate,32.48805479,84.44907209,116.9371269
6373,U.S.,Residential,13 & higher,2049,0.148310359,0.009699497,0.025212761,United States,Low,0.127296848,Conservative Estimate,1.234715454,3.209505003,4.444220457
6374,U.S.,Residential,13 & higher,2049,0.148310359,0.009699497,0.025212761,United States,Medium (likely),0.402295271,Optimistic Estimate,3.902061964,10.14297453,14.04503649
6375,U.S.,Residential,13 & higher,2049,0.148310359,0.009699497,0.025212761,United States,High,0.632884629,Extreme Estimate,6.138662859,15.9567689,22.09543176
6376,China,Residential,13 & higher,2049,265.9107901,17.39056567,45.20483432,China,Low,0.000572507,Conservative Estimate,9.956224679,25.88009473,35.83631941
6377,China,Residential,13 & higher,2049,265.9107901,17.39056567,45.20483432,China,Medium (likely),0.007029108,Optimistic Estimate,122.2401648,317.7496639,439.9898287
6378,China,Residential,13 & higher,2049,265.9107901,17.39056567,45.20483432,China,High,0.047904299,Extreme Estimate,833.0828539,2165.505889,2998.588743
6379,Austria,Residential,13 & higher,2049,0.285626682,0.018679985,0.048556536,West Europe,Low,0.392012971,Conservative Estimate,7.322796428,19.03479194,26.35758837
6380,Austria,Residential,13 & higher,2049,0.285626682,0.018679985,0.048556536,West Europe,Medium (likely),0.584560824,Optimistic Estimate,10.91958742,28.38424864,39.30383606
6381,Austria,Residential,13 & higher,2049,0.285626682,0.018679985,0.048556536,West Europe,High,0.708145071,Extreme Estimate,13.22813931,34.38507161,47.61321092
6382,France,Residential,13 & higher,2049,0.169278094,0.011070787,0.028777276,West Europe,Low,0.392012971,Conservative Estimate,4.339892245,11.28106547,15.62095771
6383,France,Residential,13 & higher,2049,0.169278094,0.011070787,0.028777276,West Europe,Medium (likely),0.584560824,Optimistic Estimate,6.47154857,16.82206815,23.29361672
6384,France,Residential,13 & higher,2049,0.169278094,0.011070787,0.028777276,West Europe,High,0.708145071,Extreme Estimate,7.839723496,20.37848615,28.21820965
6385,Germany,Residential,13 & higher,2049,0.008298761,0.000542739,0.001410789,West Europe,Low,0.392012971,Conservative Estimate,0.212760716,0.553047733,0.765808449
6386,Germany,Residential,13 & higher,2049,0.008298761,0.000542739,0.001410789,West Europe,Medium (likely),0.584560824,Optimistic Estimate,0.317263939,0.824692196,1.141956135
6387,Germany,Residential,13 & higher,2049,0.008298761,0.000542739,0.001410789,West Europe,High,0.708145071,Extreme Estimate,0.384337926,0.999043539,1.383381465
6388,Italy,Residential,13 & higher,2049,0.010247481,0.000670185,0.001742072,West Europe,Low,0.392012971,Conservative Estimate,0.262721314,0.682914731,0.945636045
6389,Italy,Residential,13 & higher,2049,0.010247481,0.000670185,0.001742072,West Europe,Medium (likely),0.584560824,Optimistic Estimate,0.391764046,1.018346909,1.410110955
6390,Italy,Residential,13 & higher,2049,0.010247481,0.000670185,0.001742072,West Europe,High,0.708145071,Extreme Estimate,0.474588387,1.233639538,1.708227925
6391,Netherlands,Residential,13 & higher,2049,0.005235381,0.000342394,0.000890015,West Europe,Low,0.392012971,Conservative Estimate,0.134222857,0.348897335,0.483120192
6392,Netherlands,Residential,13 & higher,2049,0.005235381,0.000342394,0.000890015,West Europe,Medium (likely),0.584560824,Optimistic Estimate,0.20015007,0.520267767,0.720417837
6393,Netherlands,Residential,13 & higher,2049,0.005235381,0.000342394,0.000890015,West Europe,High,0.708145071,Extreme Estimate,0.242464565,0.630259573,0.872724138
6394,Spain,Residential,13 & higher,2049,0.030124126,0.001970118,0.005121101,West Europe,Low,0.392012971,Conservative Estimate,0.772311749,2.007538185,2.779849934
6395,Spain,Residential,13 & higher,2049,0.030124126,0.001970118,0.005121101,West Europe,Medium (likely),0.584560824,Optimistic Estimate,1.151653707,2.993595264,4.145248971
6396,Spain,Residential,13 & higher,2049,0.030124126,0.001970118,0.005121101,West Europe,High,0.708145071,Extreme Estimate,1.395129239,3.62648273,5.021611969
6397,UK,Residential,13 & higher,2049,0.073474272,0.004805217,0.012490626,West Europe,Low,0.392012971,Conservative Estimate,1.883707547,4.896487508,6.780195055
6398,UK,Residential,13 & higher,2049,0.073474272,0.004805217,0.012490626,West Europe,Medium (likely),0.584560824,Optimistic Estimate,2.808941834,7.301530762,10.1104726
6399,UK,Residential,13 & higher,2049,0.073474272,0.004805217,0.012490626,West Europe,High,0.708145071,Extreme Estimate,3.402791011,8.84517541,12.24796642
6400,Argentina,Residential,13 & higher,2049,0.149945524,0.009806437,0.025490739,Latin America,Low,0.015272514,Conservative Estimate,0.14976895,0.389307669,0.53907662
6401,Argentina,Residential,13 & higher,2049,0.149945524,0.009806437,0.025490739,Latin America,Medium (likely),0.161194596,Optimistic Estimate,1.580744691,4.10896938,5.689714072
6402,Argentina,Residential,13 & higher,2049,0.149945524,0.009806437,0.025490739,Latin America,High,0.42302992,Extreme Estimate,4.148416373,10.78334531,14.93176169
6403,Brazil,Residential,13 & higher,2049,2.862501472,0.187207596,0.48662525,Latin America,Low,0.015272514,Conservative Estimate,2.859130634,7.431990944,10.29112158
6404,Brazil,Residential,13 & higher,2049,2.862501472,0.187207596,0.48662525,Latin America,Medium (likely),0.161194596,Optimistic Estimate,30.1768528,78.44136048,108.6182133
6405,Brazil,Residential,13 & higher,2049,2.862501472,0.187207596,0.48662525,Latin America,High,0.42302992,Extreme Estimate,79.19441447,205.8570407,285.0514551
6406,Chile,Residential,13 & higher,2049,1.837671502,0.120183716,0.312404155,Latin America,Low,0.015272514,Conservative Estimate,1.835507488,4.771196834,6.606704322
6407,Chile,Residential,13 & higher,2049,1.837671502,0.120183716,0.312404155,Latin America,Medium (likely),0.161194596,Optimistic Estimate,19.37296555,50.35786152,69.73082707
6408,Chile,Residential,13 & higher,2049,1.837671502,0.120183716,0.312404155,Latin America,High,0.42302992,Extreme Estimate,50.84130786,132.1563048,182.9976127
6409,U.S.,Non-Residential,7 to 12,2049,4.311489519,0.266320708,1.142544723,United States,Low,0.163610297,Conservative Estimate,43.57281019,186.9320819,230.5048921
6410,U.S.,Non-Residential,7 to 12,2049,4.311489519,0.266320708,1.142544723,United States,Medium (likely),0.471958036,Optimistic Estimate,125.6921981,539.2331633,664.9253615
6411,U.S.,Non-Residential,7 to 12,2049,4.311489519,0.266320708,1.142544723,United States,High,0.681020102,Extreme Estimate,181.3697555,778.0959239,959.4656794
6412,China,Non-Residential,7 to 12,2049,11.27495246,0.696453813,2.987862402,China,Low,0.00981918,Conservative Estimate,6.838605188,29.33835802,36.17696321
6413,China,Non-Residential,7 to 12,2049,11.27495246,0.696453813,2.987862402,China,Medium (likely),0.109669724,Optimistic Estimate,76.37989737,327.6780444,404.0579418
6414,China,Non-Residential,7 to 12,2049,11.27495246,0.696453813,2.987862402,China,High,0.333499044,Extreme Estimate,232.2666806,996.4492532,1228.715934
